"Year","Metabolite","Site ID","Country","City","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","Weekday mean","Weekend mean","Daily mean"
2022,"MDMA","LT002","LT","Klaipeda",5.92,4.92,4.48,5.06,11.51,12.98,8.4,6.41,8.51,7.61
2022,"MDMA","LT003","LT","Vilnius",10.71,10.2,11.13,50.88,76.41,36.71,18,12.97,43.78,30.58
2022,"MDMA","LV001","LV","Riga",23.24,20.16,20.91,46.07,58.67,43.98,23.81,22.4,42.41,33.84
2022,"MDMA","NL001","NL","Amsterdam",108.87,82.9,112.13,181.26,308.23,305.84,176.98,122.92,226.87,182.32
2022,"MDMA","NL002","NL","Eindhoven",59.08,40.56,45.92,75.35,156.46,113.61,76.1,58.58,97.83,81.01
2022,"MDMA","NL010","NL","Utrecht",53.62,46.93,65.98,160.13,220.87,154.45,79.4,59.98,150.35,111.62
2022,"MDMA","PT001","PT","Almada",5.33,9.29,15.21,23.69,41.12,36.84,33.57,16.06,29.21,23.58
2022,"MDMA","PT002","PT","Lisbon",32.09,26.19,32.09,143.08,376.06,204.33,38.7,32.33,188.89,121.79
2022,"MDMA","PT003","PT","Porto",13.95,8.26,7.07,19.01,31.49,24.42,11.69,11.3,20.5,16.56
2022,"MDMA","SE002","SE","Gävle",11.9,7.67,6.45,9.06,12.5,7.42,7.47,9.01,8.86,8.93
2022,"MDMA","SE004","SE","Sandviken",,0.86,0.94,1.01,0.98,6.86,0.88,0.87,2.45,1.92
2022,"MDMA","SE012","SE","Växjö",2.6,4.5,3.41,4.76,6.71,5.52,0.36,2.49,5.1,3.98
2022,"MDMA","SI001","SI","Domžale-Kamnik",5.57,3.19,2.39,6.95,12.77,13.83,8.33,5.7,8.98,7.58
2022,"MDMA","SI002","SI","Koper",1.86,1.31,1.64,6.97,12.43,4.72,4.01,2.39,6.44,4.71
2022,"MDMA","SI003","SI","Kranj",4.91,3.12,4.42,38.29,16.8,6.06,3.79,3.94,16.39,11.06
2022,"MDMA","SI004","SI","Ljubljana",9.76,8.58,10.42,29.36,36.34,17.2,15.18,11.17,23.33,18.12
2022,"MDMA","SI005","SI","Maribor",16.06,12.92,7.44,14.66,18.51,14.47,12.44,13.81,13.77,13.79
2022,"MDMA","SI006","SI","Novo mesto",2.3,1.59,3.2,2.4,2.79,4.64,3.71,2.53,3.26,2.95
2022,"MDMA","SI007","SI","Velenje",5.6,5.88,6.96,14.32,11.99,12.12,6.28,5.92,11.35,9.02
2022,"MDMA","SK002","SK","Bratislava C",4.55,6.84,23.72,24.61,12.44,7.12,6.18,5.86,16.97,12.21
2022,"MDMA","SK004","SK","Piestany",3.26,0.45,0.52,7.33,4.9,0.48,0.47,1.39,3.31,2.49
2022,"MDMA","TR001","TR","Adana",7.96,6.96,6.36,8.83,12.7,8.42,8.17,7.69,9.08,8.48
2022,"MDMA","TR004","TR","Istanbul (II-VII)",4.87,6.12,3.81,6.57,8.94,9.55,5.6,5.53,7.22,6.49
2022,"amphetamine","AT001","AT","Graz",24,20.9,24.22,27.86,28.27,23.8,22.2,22.37,26.03,24.46
2022,"amphetamine","AT002","AT","Hall-Wattens",9.01,13.61,9.28,11.82,11.08,11.31,6.84,9.82,10.87,10.42
2022,"amphetamine","AT004","AT","Innsbruck",10.18,9.8,11.7,16.02,14.86,13.35,19.45,13.14,13.98,13.62
2022,"amphetamine","AT005","AT","Kapfenberg",32.16,28.14,30.94,21.49,21.35,23.8,12.96,24.42,24.4,24.41
2022,"amphetamine","AT006","AT","Klagenfurt",6.74,6.87,12.77,9.57,11.62,7.86,6.65,6.76,10.46,8.87
2022,"amphetamine","AT008","AT","Knittelfeld",10.71,16.92,18.09,20.1,29.02,25.66,11.38,13,23.22,18.84
2022,"amphetamine","AT009","AT","Korneuburg",22.82,17.16,9.94,22.64,17.14,15.2,12.95,17.64,16.23,16.83
2022,"amphetamine","AT010","AT","Kufstein",9.17,8.31,9,10.58,14.45,13.37,17.61,11.7,11.85,11.78
2022,"amphetamine","AT013","AT","Purgstall",29.71,22.69,17.08,43.89,47.43,13.62,35.98,29.46,30.5,30.06
2022,"amphetamine","AT011","AT","Region Millstättersee",1.2,0.93,0.43,1.23,1.25,3.17,3.94,2.02,1.52,1.74
2022,"amphetamine","AT015","AT","Salzburg",23.92,22.21,22.85,19.55,24.79,23.23,23.31,23.15,22.6,22.84
2022,"amphetamine","AT016","AT","Steyr",24.24,19.93,29.36,61.68,40.31,24.56,20.87,21.68,38.98,31.56
2022,"amphetamine","AT017","AT","Strass im Zillertal",16.99,11.02,12.01,12.77,12.13,11.57,14.05,14.02,12.12,12.93
2022,"amphetamine","AT003","AT","Wasserverband Hofsteig",14.74,14.87,13.26,17.21,16.21,16.75,14.82,14.81,15.86,15.41
2022,"amphetamine","AT018","AT","Wien",32.4,37.52,43.85,41.01,42.27,39.87,36.73,35.55,41.75,39.09
2022,"amphetamine","AT019","AT","Wiener Neustadt",25.3,29.96,22.24,29.95,31.59,30.28,27.4,27.55,28.51,28.1
2022,"amphetamine","AT020","AT","Wildon",17.99,16.53,13.86,16.6,18.23,15.19,15.47,16.66,15.97,16.27
2022,"amphetamine","BE002","BE","Antwerp Zuid",434.92,790.31,521.83,311.25,425.45,714.6,476.57,567.27,493.28,524.99
2022,"amphetamine","BE005","BE","Brussels",69.35,65.36,63.07,68,208.73,52.55,340.81,158.51,98.09,123.98
2022,"amphetamine","CH001","CH","Basel",40.02,37.96,39.16,56.53,39.21,39.49,68.61,48.87,43.6,45.85
2022,"amphetamine","CH002","CH","Berne",55.87,55.89,69.79,71.17,64.12,63.36,56.9,56.22,67.11,62.44
2022,"amphetamine","CH003","CH","Geneva",15.01,16.99,15.17,15.42,25.54,15.8,14.98,15.66,17.98,16.99
2022,"amphetamine","CH008","CH","Zurich",54.6,45.51,51.97,55.36,60.88,49.73,52.79,50.97,54.48,52.98
2022,"amphetamine","CY001","CY","Agia Napa",26.68,19.24,3.64,10.77,2.19,8.78,16.33,20.75,6.34,12.52
2022,"amphetamine","CY002","CY","Larnaca",1.66,2.49,1.35,1.04,3.74,0.41,2.3,2.15,1.64,1.86
2022,"amphetamine","CY003","CY","Limassol",3.22,2.13,2.27,4.63,4.33,6.07,3.1,2.82,4.33,3.68
2022,"amphetamine","CY005","CY","Nicosia (2)",2.27,4.73,3.79,3.31,3.04,3.38,1.78,2.93,3.38,3.19
2022,"amphetamine","CY007","CY","Paphos",9.04,9.85,5.48,1.73,2.49,9.37,10.22,9.7,4.77,6.88
2022,"amphetamine","CZ001","CZ","Brno",21.42,33.03,31.69,28.22,38.98,37.11,43.97,32.81,34,33.49
2022,"amphetamine","CZ002","CZ","České Budějovice",39.81,22.26,28.01,20.71,25.11,35.36,30.82,30.96,27.3,28.87
2022,"amphetamine","CZ003","CZ","Karlovy Vary",50.16,53.07,44.54,63.48,39.98,37.81,37.45,46.89,46.45,46.64
2022,"amphetamine","CZ004","CZ","Ostrava",114.28,82.44,,94.97,96.94,82.12,97.71,98.14,91.34,94.74
2022,"amphetamine","CZ006","CZ","Prague (2)",77.51,74.37,63.61,75.17,78.28,82.91,69.97,73.95,74.99,74.54
2022,"amphetamine","DE001","DE","Berlin (4)",142.86,145.28,191.58,175.2,237.77,230.72,162.55,151.16,209.69,185.87
2022,"amphetamine","DE008","DE","Chemnitz",23.22,24.5,35.01,20.59,29.56,37.42,,23.86,30.64,28.38
2022,"amphetamine","DE009","DE","Dortmund",187.6,211.08,187.81,163.83,213.56,186.86,,199.34,188.02,191.79
2022,"amphetamine","DE010","DE","Dresden",29.31,42.24,35.18,43.57,43.22,42.28,41.18,37.58,41.06,39.57
2022,"amphetamine","DE011","DE","Dülmen",733.58,183.95,141.09,187.77,183.83,,158.08,358.54,170.9,264.72
2022,"amphetamine","DE012","DE","Erfurt",71.11,68.45,38.65,63.23,69.34,53.44,33.88,57.81,56.17,56.87
2022,"amphetamine","DE023","DE","Magdeburg",113.28,162.88,125.97,147.69,161.06,166.7,150.05,142.07,150.35,146.8
2022,"amphetamine","DE026","DE","Munich G",33.58,28.93,30.07,32.21,39.35,29.91,27.63,30.05,32.89,31.67
2022,"amphetamine","DE028","DE","Nuremberg",56.51,50.88,65.17,73.17,68.57,59.61,53.36,53.58,66.63,61.04
2022,"amphetamine","DE030","DE","Saarbrücken (2)",404.98,334.87,266.23,322.78,357.77,419.63,414.26,384.7,341.6,360.08
2022,"amphetamine","DK003","DK","Copenhagen",63.67,61.03,72.96,80.27,76.94,69.48,69.76,64.82,74.91,70.59
2022,"amphetamine","EE001","EE","Kohtla-Järve (2)",108.72,131.9,114.26,76.89,143.28,158.34,167.66,136.09,123.2,128.72
2022,"amphetamine","EE005","EE","Tallinn",101.23,87.72,136.98,79.79,91.73,103.73,125.42,104.79,103.06,103.8
2022,"amphetamine","ES001","ES","Barcelona",13.3,12.82,25.05,29.29,33.64,30.56,28.91,18.34,29.64,24.8
2022,"amphetamine","ES002","ES","Castellon",0,0,0,0,0,0,0,0,0,0
2022,"amphetamine","ES004","ES","Lleida",20.56,19.84,21.14,35.43,37.28,25.44,19.12,19.84,29.83,25.55
2022,"amphetamine","ES007","ES","Santiago",7.58,10.28,11.93,2.16,8.52,8.18,9.79,9.22,7.69,8.35
2022,"amphetamine","ES008","ES","Tarragona",51.64,62.12,56.43,58.21,66.45,54.28,55.49,56.42,58.84,57.8
2022,"amphetamine","FI001","FI","Espoo",83.81,75.8,84.67,96.97,89.63,86.89,74.67,78.09,89.54,84.63
2022,"amphetamine","FI002","FI","Helsinki",129.47,138.43,143.54,177.12,183.42,136.28,135.47,134.46,160.09,149.1
2022,"amphetamine","FI004","FI","Hämeenlinna",66.12,68.16,70.8,84.01,75.4,66.96,64.53,66.27,74.29,70.86
2022,"amphetamine","FI005","FI","Joensuu",62.43,64.86,58.66,73.07,76.24,75.18,60.69,62.66,70.79,67.3
2022,"amphetamine","FI006","FI","Jyväskylä",105.64,108.52,90.09,97.36,89.25,77.69,90.79,101.65,88.6,94.19
2022,"amphetamine","FI007","FI","Kajaani",84.13,82.1,93.12,100.99,76.09,55.28,53.62,73.28,81.37,77.91
2022,"amphetamine","FI008","FI","Kemi",80.2,70.58,103.57,130.85,160.2,105.21,106.5,85.76,124.96,108.16
2022,"amphetamine","FI009","FI","Kokkola",64.91,53.58,55.27,63.18,60.42,67.13,62.97,60.48,61.5,61.06
2022,"amphetamine","FI010","FI","Kotka",160.48,181.93,183.75,198.31,189.6,162.79,160.05,167.49,183.61,176.7
2022,"amphetamine","FI011","FI","Kouvola",150.38,160.57,182.21,250.09,214.6,158.52,141.12,150.69,201.36,179.64
2022,"amphetamine","FI012","FI","Kuopio",93.56,92.85,89.66,101.34,140.54,85.17,80.42,88.95,104.18,97.65
2022,"amphetamine","FI013","FI","Lahti",147.5,176.19,174.57,183.22,131.24,154.54,148.63,157.44,160.89,159.41
2022,"amphetamine","FI014","FI","Lappeenranta",125.38,137.08,135.92,161.57,137,112.23,113.23,125.23,136.68,131.77
2022,"amphetamine","FI015","FI","Mariehamn",58.71,61.5,60.81,89.94,78.75,64.57,54.57,58.26,73.52,66.98
2022,"amphetamine","FI016","FI","Mikkeli",64.86,70.8,72.09,68.7,79.87,57.07,61.52,65.73,69.43,67.84
2022,"amphetamine","FI017","FI","Oulu",48.5,36.56,45.22,50.34,64.48,48.83,55.92,46.99,52.22,49.98
2022,"amphetamine","FI018","FI","Pietarsaari",15.88,14.14,18.09,17.28,15.59,15.51,21.05,17.02,16.62,16.79
2022,"amphetamine","FI019","FI","Pori",53.91,61.43,65.36,63.46,62.27,61.3,59.23,58.19,63.1,60.99
2022,"amphetamine","FI021","FI","Rauma",41.98,38.19,46.63,73.1,66.55,43.31,153.11,77.76,57.4,66.12
2022,"amphetamine","FI022","FI","Rovaniemi",72.75,76.02,82.57,91.98,98.53,70.18,60.12,69.63,85.82,78.88
2022,"amphetamine","FI023","FI","Salo",30.2,33.87,34.16,30.03,22.91,21.78,32.29,32.12,27.22,29.32
2022,"amphetamine","FI024","FI","Savonlinna",34.8,32.39,61.99,60.91,54.03,44.18,57.67,41.62,55.28,49.42
2022,"amphetamine","FI025","FI","Seinäjoki",24.14,33.49,33.99,28.99,37.45,39.33,146.62,68.08,34.94,49.15
2022,"amphetamine","FI026","FI","Tampere",69.03,81.93,91.37,105.14,68.53,63.08,64.79,71.91,82.03,77.69
2022,"amphetamine","FI027","FI","Turku",66.18,68.55,67.91,74.21,79.6,59.49,62.76,65.83,70.3,68.39
2022,"amphetamine","FI028","FI","Vaasa",46.75,55.51,61.73,69.87,62.99,48.87,54.53,52.26,60.86,57.18
2022,"amphetamine","FI029","FI","Vihti",31.48,74.63,73.33,94.34,97.29,95.98,48.61,51.58,90.23,73.67
2022,"amphetamine","GB001","GB","Bristol",,,28.34,26.42,,,,,27.24,27.24
2022,"amphetamine","GR001","GR","Athens",4.89,3.61,4.12,6.25,5.34,4.75,5.58,4.69,5.11,4.93
2022,"amphetamine","HR002","HR","Zagreb",85.47,62.52,156.14,105.15,110.94,104.08,74.33,74.11,119.08,99.81
2022,"amphetamine","IT002","IT","Bozen",0,0,0,0,0,0,0,0,0,0
2022,"amphetamine","IT003","IT","Milan",0,0,0,0,0,0,0,0,0,0
2022,"amphetamine","LT001","LT","Kaunas",94.91,624.52,119.94,105.02,126.75,94.86,41.41,253.61,111.64,172.49
2022,"amphetamine","LT002","LT","Klaipeda",9.9,12.48,13.88,9.08,10.67,13.21,9.7,10.69,11.71,11.28
2022,"amphetamine","LT003","LT","Vilnius",70.67,80,79.77,106.28,85.79,74.01,68.37,73.02,86.47,80.7
2022,"amphetamine","LV001","LV","Riga",106.91,91.53,102.09,107.43,123.92,124,89.39,95.94,114.36,106.47
2022,"amphetamine","NL001","NL","Amsterdam",137.44,122.94,127.27,128.67,157.85,139.21,228.24,162.87,138.25,148.8
2022,"amphetamine","NL010","NL","Utrecht",192.45,179.29,269.41,234.05,213.16,270.05,194.09,188.61,246.67,221.78
2022,"amphetamine","PL003","PL","Krakow P",26.8,45.8,34.82,42,37.89,39.59,31.86,34.82,38.57,36.97
2022,"amphetamine","PT001","PT","Almada",7.91,3.42,2.56,7.68,6.44,5.54,3.26,4.87,5.56,5.26
2022,"amphetamine","PT002","PT","Lisbon",14.83,14.23,14.77,13.87,18.21,14.77,13.08,14.05,15.41,14.82
2022,"amphetamine","PT003","PT","Porto",7.59,6.81,5.44,4.55,9.08,6.8,10.57,8.32,6.47,7.26
2022,"amphetamine","SE002","SE","Gävle",866.67,791,878.2,982.04,763.25,928.81,903.44,853.7,888.08,873.35
2022,"amphetamine","SE004","SE","Sandviken",,671.23,600.93,744.83,754.76,759.07,643.42,657.32,714.9,695.71
2022,"amphetamine","SE012","SE","Växjö",191.56,152.69,152.47,178.34,155.02,151.18,96.7,146.99,159.26,154
2022,"amphetamine","SI001","SI","Domžale-Kamnik",0,0,0,0,0,0,0,0,0,0
2022,"amphetamine","SI002","SI","Koper",0,0,0,0,0,0,0,0,0,0
2022,"amphetamine","SI003","SI","Kranj",4.67,4.08,4.05,9.57,9.24,6.36,5.1,4.62,7.31,6.15
2022,"amphetamine","SI004","SI","Ljubljana",16.52,19.58,16.07,17.42,17.5,28.36,21.17,19.09,19.84,19.52
2022,"amphetamine","SI005","SI","Maribor",19.95,19.54,19.84,27.85,20.6,19.35,14.57,18.02,21.91,20.24
2022,"amphetamine","SI006","SI","Novo mesto",0.21,0.21,0.22,0.22,17.6,11.17,7.85,2.75,7.3,5.35
2022,"amphetamine","SI007","SI","Velenje",60.41,57.26,58.13,68.62,68.86,90.06,53.04,56.91,71.42,65.2
2022,"amphetamine","SK002","SK","Bratislava C",15.11,26.78,19.5,26.55,23.92,21.76,17.89,19.93,22.93,21.64
2022,"amphetamine","SK004","SK","Piestany",0.16,12.21,0.19,21.98,20.26,0.17,0.17,4.18,10.65,7.88
2022,"amphetamine","TR004","TR","Istanbul (II-VII)",12.96,15.47,11.03,12.74,13.3,14.75,13.31,13.91,12.95,13.37
2022,"cannabis","AT001","AT","Graz",69.31,59.09,75.89,55.2,50.19,54.96,57,61.8,59.06,60.24
2022,"cannabis","AT002","AT","Hall-Wattens",43.23,45.2,43.92,43.92,44.48,52.04,45.14,44.52,46.09,45.42
2022,"cannabis","AT004","AT","Innsbruck",77.87,74.53,83.46,91.04,82.65,91.1,84.61,79,87.06,83.61
2022,"cannabis","AT005","AT","Kapfenberg",18.43,17.59,21.95,14.88,13.2,34.91,28.83,21.61,21.23,21.4
2022,"cannabis","AT006","AT","Klagenfurt",51.93,51.89,63.03,50.94,53.11,66.74,53.79,52.53,58.46,55.92
2022,"cannabis","AT008","AT","Knittelfeld",43.28,93.2,52.96,38.57,50.67,45.26,43.77,60.08,46.86,52.53
2022,"cannabis","AT009","AT","Korneuburg",61.56,51.31,46.31,90.98,49.46,53.64,41.07,51.31,60.1,56.33
2022,"cannabis","AT010","AT","Kufstein",99.72,96.97,109.35,110.68,109.35,109.63,96.06,97.58,109.75,104.54
2022,"cannabis","AT013","AT","Purgstall",34.75,28.37,29.61,36.13,26.1,23.58,31.76,31.63,28.85,30.04
2022,"cannabis","AT011","AT","Region Millstättersee",44.24,43.71,40.85,48.34,60.77,48.08,44.2,44.05,49.51,47.17
2022,"cannabis","AT015","AT","Salzburg",51.39,49.66,86.58,46.17,46.44,66.14,61.05,54.03,61.33,58.2
2022,"cannabis","AT016","AT","Steyr",57.66,47.7,65.95,107.58,78.36,67.86,72.92,59.43,79.94,71.15
2022,"cannabis","AT017","AT","Strass im Zillertal",33.41,30.54,31.01,38.59,31.02,37.71,36.25,33.4,34.58,34.07
2022,"cannabis","AT003","AT","Wasserverband Hofsteig",47.76,50.68,57.82,46.15,45.99,60.01,45.52,47.99,52.49,50.56
2022,"cannabis","AT018","AT","Wien",74,85.62,93.73,73.2,80.47,91.03,83.84,81.15,84.6,83.12
2022,"cannabis","AT019","AT","Wiener Neustadt",73.26,83.72,66.1,58.24,59.13,69.03,58.27,71.75,63.13,66.82
2022,"cannabis","AT020","AT","Wildon",51.24,48.71,49.55,44.75,48.54,43.81,49.01,49.65,46.66,47.94
2022,"cannabis","CH001","CH","Basel",148.51,127.95,129.56,161.14,130.97,132.79,96.2,124.22,138.62,132.45
2022,"cannabis","CH002","CH","Berne",119.58,103.3,130.42,82.29,95.82,114.17,125.56,116.14,105.68,110.16
2022,"cannabis","CH003","CH","Geneva",217.59,138.38,209.45,214.44,165.11,179.09,141.6,165.86,192.02,180.81
2022,"cannabis","CH008","CH","Zurich",172.64,124.28,118.03,113.05,126.57,149.18,123.94,140.29,126.71,132.53
2022,"cannabis","CZ001","CZ","Brno",44.79,46.64,37.29,46.48,49.6,54.69,68.4,53.28,47.02,49.7
2022,"cannabis","CZ002","CZ","České Budějovice",116.36,81.27,134.45,52.72,92.07,122.4,123.3,106.98,100.41,103.22
2022,"cannabis","CZ003","CZ","Karlovy Vary",149.03,134.03,81.33,184.21,100.53,105.56,95.2,126.09,117.91,121.41
2022,"cannabis","CZ004","CZ","Ostrava",70.08,77.38,,74.8,93.97,69.77,71.48,72.98,79.51,76.25
2022,"cannabis","CZ006","CZ","Prague (2)",109.53,116.09,73.22,120.59,146.88,133.91,86.41,104.01,118.65,112.38
2022,"cannabis","EE001","EE","Kohtla-Järve (2)",58.45,46,27.39,29.61,33.65,44.02,96.19,66.88,33.67,47.9
2022,"cannabis","EE005","EE","Tallinn",75.52,63.44,42.95,27.93,57.68,65.82,64.53,67.83,48.59,56.84
2022,"cannabis","ES001","ES","Barcelona",220.15,149.21,114.96,123.6,149.53,115.99,184.3,184.55,126.02,151.1
2022,"cannabis","ES002","ES","Castellon",46.08,54.31,58.77,51.12,45.47,69.67,56.29,52.23,56.26,54.53
2022,"cannabis","ES004","ES","Lleida",83.58,92.25,104.61,89.27,74.57,84.16,96.26,90.7,88.15,89.24
2022,"cannabis","ES007","ES","Santiago",57.32,80.52,109.1,95.75,84.78,102.23,119.94,85.93,97.97,92.81
2022,"cannabis","ES008","ES","Tarragona",64.77,107.95,76.97,72.7,77.63,114.88,99.02,90.58,85.55,87.71
2022,"cannabis","ES009","ES","Valencia (3)",89.16,76.99,94.23,83.04,71.8,146.64,95.7,87.28,98.93,93.94
2022,"cannabis","GB001","GB","Bristol",,,0,0,,,,,0,0
2022,"cannabis","HR002","HR","Zagreb",107.71,72.14,131.07,81.19,77.95,90.5,113.84,97.9,95.18,96.34
2022,"cannabis","IS002","IS","Reykjavik Klettagarðar",105.3,106.67,119.6,99.95,110.27,129.94,179.7,130.56,114.94,121.63
2022,"cannabis","IT002","IT","Bozen",39.35,45.57,44.39,44.6,43.94,44.41,41.85,42.26,44.34,43.44
2022,"cannabis","IT003","IT","Milan",52.59,55.97,55.25,53.77,37.81,62.61,55.34,54.63,52.36,53.33
2022,"cannabis","NL001","NL","Amsterdam",161.47,174.45,184.1,177.78,145.69,153.76,188.46,174.8,165.33,169.39
2022,"cannabis","NL002","NL","Eindhoven",90.69,75.19,104.88,90.01,90.98,108.27,128.16,98.01,98.53,98.31
2022,"cannabis","NL010","NL","Utrecht",79.71,93.28,109.75,76.15,93.74,122.6,121.67,98.22,100.56,99.56
2022,"cannabis","PL003","PL","Krakow P",27.27,68.07,49.32,42,40.18,56.12,39.24,44.86,46.91,46.03
2022,"cannabis","PT001","PT","Almada",154.89,150.74,134.62,138.46,89.5,116.77,153.02,152.88,119.84,134
2022,"cannabis","PT002","PT","Lisbon",132.89,141.76,128.94,124.58,112.36,163.89,104.93,126.52,132.44,129.91
2022,"cannabis","PT003","PT","Porto",61.97,71.62,54.4,34.09,90.44,66.64,69.69,67.76,61.39,64.12
2022,"cannabis","SE002","SE","Gävle",63.77,45.54,56.59,50.31,51.02,65.32,55.78,55.03,55.81,55.48
2022,"cannabis","SE004","SE","Sandviken",,34.54,46.47,26.26,27.47,25.72,25.15,29.85,31.48,30.94
2022,"cannabis","SE012","SE","Växjö",29.36,17.07,14.56,21.75,21.06,25.31,35.75,27.4,20.67,23.55
2022,"cannabis","SI001","SI","Domžale-Kamnik",54.37,55.97,51.9,52.58,55.12,60.6,58.57,56.3,55.05,55.59
2022,"cannabis","SI002","SI","Koper",67.05,86.21,72.69,85.83,92,74,96.23,83.16,81.13,82
2022,"cannabis","SI003","SI","Kranj",36.12,50.4,36.98,37.71,30.52,39.67,34.68,40.4,36.22,38.01
2022,"cannabis","SI004","SI","Ljubljana",77.36,77.56,79.11,78.71,76.72,91.5,78.7,77.87,81.51,79.95
2022,"cannabis","SI005","SI","Maribor",57.48,56.1,59.36,98.59,48.07,52.16,59.57,57.72,64.54,61.62
2022,"cannabis","SI006","SI","Novo mesto",66.14,52.72,53.55,53.71,53.53,58.63,63.92,60.93,54.85,57.46
2022,"cannabis","SI007","SI","Velenje",90.82,80.79,71.36,80.61,43.85,67.2,71.88,81.17,65.75,72.36
2022,"cannabis","SK002","SK","Bratislava C",34.58,56.98,32.18,43.21,43.36,44.9,36.27,42.61,40.91,41.64
2022,"cannabis","SK004","SK","Piestany",6.84,48.21,7.48,43.47,31.04,28.6,21.41,25.49,27.65,26.72
2022,"cannabis","TR004","TR","Istanbul (II-VII)",24.73,25.35,17.64,20.43,23.66,25.46,23.07,24.38,21.8,22.91
2022,"cocaine","AT001","AT","Graz",163.63,153.52,193.23,241.92,225.36,146.9,139.79,152.32,201.85,180.62
2022,"cocaine","AT002","AT","Hall-Wattens",250.21,254.08,283.7,356.65,343.63,246.85,200.89,235.06,307.71,276.57
2022,"cocaine","AT004","AT","Innsbruck",301.15,324.95,373.86,486.61,432,305.2,288.61,304.9,399.42,358.91
2022,"cocaine","AT005","AT","Kapfenberg",94.4,67.2,88.06,102.49,148.83,81.98,98.9,86.84,105.34,97.41
2022,"cocaine","AT006","AT","Klagenfurt",147.89,146.99,252.46,210.99,222.31,182.01,128.09,140.99,216.94,184.39
2022,"cocaine","AT008","AT","Knittelfeld",43.13,63.29,61.35,88.81,104.44,55.99,52.52,52.98,77.65,67.08
2022,"cocaine","AT009","AT","Korneuburg",134.34,185.54,99.19,343.38,239.99,183.79,164.64,161.51,216.59,192.98
2022,"cocaine","AT010","AT","Kufstein",504.04,545.85,569.43,632.9,665.51,429.72,409.12,486.33,574.39,536.65
2022,"cocaine","AT013","AT","Purgstall",16.62,49.59,65.13,63.96,27.55,5.76,43.02,36.41,40.6,38.8
2022,"cocaine","AT011","AT","Region Millstättersee",91.17,114.47,126.26,152.07,108.67,102.51,78.86,94.84,122.38,110.57
2022,"cocaine","AT015","AT","Salzburg",174.68,174.96,197.81,213.77,236.25,186.49,161.67,170.44,208.58,192.23
2022,"cocaine","AT016","AT","Steyr",50.89,34.57,45.53,195.29,145.78,56.53,44.05,43.17,110.78,81.8
2022,"cocaine","AT017","AT","Strass im Zillertal",124.94,139.15,150.49,184.8,190.99,124.69,129.51,131.2,162.74,149.22
2022,"cocaine","AT003","AT","Wasserverband Hofsteig",268.3,242.15,345.38,437.14,409.94,279.13,258.85,256.43,367.9,320.13
2022,"cocaine","AT018","AT","Wien",287.63,341.65,396.64,452.43,455.06,360.55,300.1,309.79,416.17,370.58
2022,"cocaine","AT019","AT","Wiener Neustadt",154.62,176.96,151.96,214.37,224.99,162.41,142.86,158.15,188.43,175.45
2022,"cocaine","AT020","AT","Wildon",135.97,152.3,170.28,218.3,232.13,146.04,116.89,135.05,191.69,167.42
2022,"cocaine","BE002","BE","Antwerp Zuid",1582.68,3175.71,2295.28,1767.23,2154.56,3996.27,1697.97,2152.12,2553.33,2381.39
2022,"cocaine","BE005","BE","Brussels",931.81,865.82,1189,1159.42,1125.32,828.32,793.93,863.85,1075.51,984.8
2022,"cocaine","CH001","CH","Basel",820.86,681.95,839.81,1098.47,972.96,738.54,712.21,738.34,912.44,837.83
2022,"cocaine","CH002","CH","Berne",484.77,456.49,687,621.49,627.14,451.72,420.86,454.04,596.84,535.64
2022,"cocaine","CH003","CH","Geneva",723.42,697.08,945.89,834.32,987.99,598.32,600.76,673.76,841.63,769.69
2022,"cocaine","CH008","CH","Zurich",1025.93,838.18,946.15,1060.7,1237.11,787.1,622.47,828.86,1007.76,931.09
2022,"cocaine","CY001","CY","Agia Napa",56.61,9.8,8.89,33.75,61.64,44.32,28.31,31.57,37.15,34.76
2022,"cocaine","CY002","CY","Larnaca",36.37,12.26,7,30.78,61.87,36.03,35.09,27.91,33.92,31.34
2022,"cocaine","CY003","CY","Limassol",86,54.44,75.31,130.98,144.99,123.08,75.86,72.1,118.59,98.67
2022,"cocaine","CY005","CY","Nicosia (2)",40.99,42.15,40.67,52.62,56.56,58.95,30.88,38.01,52.2,46.12
2022,"cocaine","CY007","CY","Paphos",21.56,25.23,27.74,43.2,49.38,32.84,26.22,24.34,38.29,32.31
2022,"cocaine","CZ001","CZ","Brno",40.9,66.07,68.98,79.68,155.9,134.78,92.83,66.6,109.84,91.31
2022,"cocaine","CZ002","CZ","České Budějovice",110.24,45.93,78.43,84.72,131.83,168.65,86.87,81.01,115.91,100.95
2022,"cocaine","CZ003","CZ","Karlovy Vary",74.16,243.57,138.13,180.48,64.04,59.08,67.55,128.43,110.43,118.14
2022,"cocaine","CZ004","CZ","Ostrava",51.75,47.87,,89.8,123.32,63.6,53.74,51.12,92.24,71.68
